Group1,Group2,Group3,Group4,Group5,Group6,Group7,P,PairProduct,FinalResult,NormalizedFinalResult
1.2.,2.2.,3.3.,4.1.,5.4.,6.2.,7.1.,1.2800000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.1.,5.4.,6.2.,7.2.,1.9200000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.1.,5.4.,6.2.,7.3.,3.200000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.1.,6.1.,7.1.,5.7600000000000024e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.1.,6.1.,7.2.,8.640000000000003e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.1.,6.1.,7.3.,0.00014400000000000006,156.47090483920897,0.0225318102968461,2.639706741204256e-05
1.2.,2.2.,3.3.,4.2.,5.1.,6.2.,7.1.,3.840000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.1.,6.2.,7.2.,5.7600000000000024e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.1.,6.2.,7.3.,9.600000000000004e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.2.,6.1.,7.1.,0.00028800000000000006,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.2.,6.1.,7.2.,0.0004320000000000001,415.29985992740046,0.17940953948863703,0.00021018664926838885
1.2.,2.2.,3.3.,4.2.,5.2.,6.1.,7.3.,0.0007200000000000002,978.9210984003015,0.7048231908482172,0.0008257332649829565
1.2.,2.2.,3.3.,4.2.,5.2.,6.2.,7.1.,0.00019200000000000009,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.2.,6.2.,7.2.,0.0002880000000000001,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.2.,6.2.,7.3.,0.0004800000000000002,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.3.,6.1.,7.1.,0.00017280000000000005,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.3.,6.1.,7.2.,0.00025920000000000007,437.0536621140741,0.11328430921996803,0.00013271785568089704
1.2.,2.2.,3.3.,4.2.,5.3.,6.1.,7.3.,0.0004320000000000001,1030.1979178403174,0.4450455005070172,0.0005213915758892383
1.2.,2.2.,3.3.,4.2.,5.3.,6.2.,7.1.,0.00011520000000000004,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.3.,6.2.,7.2.,0.00017280000000000003,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.3.,6.2.,7.3.,0.00028800000000000006,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.4.,6.1.,7.1.,5.7600000000000024e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.4.,6.1.,7.2.,8.640000000000003e-05,224.3360850500691,0.019382637748325975,2.2707664787031306e-05
1.2.,2.2.,3.3.,4.2.,5.4.,6.1.,7.3.,0.00014400000000000006,660.9902505939536,0.09518259608552937,0.00011151085386488591
1.2.,2.2.,3.3.,4.2.,5.4.,6.2.,7.1.,3.840000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.4.,6.2.,7.2.,5.7600000000000024e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.2.,5.4.,6.2.,7.3.,9.600000000000004e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.1.,6.1.,7.1.,7.680000000000004e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.1.,6.1.,7.2.,0.00011520000000000005,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.1.,6.1.,7.3.,0.00019200000000000009,135.15675914797055,0.025950097756410356,3.040175071600628e-05
1.2.,2.2.,3.3.,4.3.,5.1.,6.2.,7.1.,5.1200000000000025e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.1.,6.2.,7.2.,7.680000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.1.,6.2.,7.3.,0.00012800000000000005,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.2.,6.1.,7.1.,0.0003840000000000001,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.2.,6.1.,7.2.,0.0005760000000000001,629.0932789432813,0.36235772867133015,0.00042451899181623323
1.2.,2.2.,3.3.,4.3.,5.2.,6.1.,7.3.,0.0009600000000000002,1104.423803323417,1.0602468511904806,0.001242128672111114
1.2.,2.2.,3.3.,4.3.,5.2.,6.2.,7.1.,0.0002560000000000001,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.2.,6.2.,7.2.,0.00038400000000000017,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.2.,6.2.,7.3.,0.0006400000000000003,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.3.,6.1.,7.1.,0.00023040000000000007,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.3.,6.1.,7.2.,0.00034560000000000005,724.1125762836728,0.25025330636363735,0.00029318342872308603
1.2.,2.2.,3.3.,4.3.,5.3.,6.1.,7.3.,0.0005760000000000001,1271.2378152837248,0.7322329816034256,0.0008578451141767381
1.2.,2.2.,3.3.,4.3.,5.3.,6.2.,7.1.,0.00015360000000000005,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.3.,6.2.,7.2.,0.00023040000000000007,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.3.,6.2.,7.3.,0.0003840000000000001,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.4.,6.1.,7.1.,7.680000000000004e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.4.,6.1.,7.2.,0.00011520000000000005,320.2175524428842,0.03688906204142028,4.3217257940907406e-05
1.2.,2.2.,3.3.,4.3.,5.4.,6.1.,7.3.,0.00019200000000000009,702.7095563513627,0.1349202348194617,0.0001580653523554858
1.2.,2.2.,3.3.,4.3.,5.4.,6.2.,7.1.,5.1200000000000025e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.4.,6.2.,7.2.,7.680000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.3.,5.4.,6.2.,7.3.,0.00012800000000000005,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.1.,6.1.,7.1.,3.840000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.1.,6.1.,7.2.,5.7600000000000024e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.1.,6.1.,7.3.,9.600000000000004e-05,2.57919073910784,0.00024760231095435274,2.900776638685996e-07
1.2.,2.2.,3.3.,4.4.,5.1.,6.2.,7.1.,2.5600000000000012e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.1.,6.2.,7.2.,3.840000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.1.,6.2.,7.3.,6.400000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.2.,6.1.,7.1.,0.00019200000000000006,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.2.,6.1.,7.2.,0.00028800000000000006,129.9912132510352,0.03743746941629814,4.385974277693226e-05
1.2.,2.2.,3.3.,4.4.,5.2.,6.1.,7.3.,0.0004800000000000001,165.97092406158964,0.07966604354956305,9.333248834972198e-05
1.2.,2.2.,3.3.,4.4.,5.2.,6.2.,7.1.,0.00012800000000000005,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.2.,6.2.,7.2.,0.00019200000000000009,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.2.,6.2.,7.3.,0.00032000000000000013,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.3.,6.1.,7.1.,0.00011520000000000004,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.3.,6.1.,7.2.,0.00017280000000000003,97.53353068310696,0.016853794102040884,1.9745006424207837e-05
1.2.,2.2.,3.3.,4.4.,5.3.,6.1.,7.3.,0.00028800000000000006,124.52941864003837,0.03586447256833106,4.201690355151371e-05
1.2.,2.2.,3.3.,4.4.,5.3.,6.2.,7.1.,7.680000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.3.,6.2.,7.2.,0.00011520000000000004,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.3.,6.2.,7.3.,0.00019200000000000006,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.4.,6.1.,7.1.,3.840000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.4.,6.1.,7.2.,5.7600000000000024e-05,16.80441966172571,0.0009679345725154013,1.133980529061711e-06
1.2.,2.2.,3.3.,4.4.,5.4.,6.1.,7.3.,9.600000000000004e-05,26.819553701191698,0.002574677155314404,3.016354457883643e-06
1.2.,2.2.,3.3.,4.4.,5.4.,6.2.,7.1.,2.5600000000000012e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.4.,6.2.,7.2.,3.840000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.3.,4.4.,5.4.,6.2.,7.3.,6.400000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.1.,6.1.,7.1.,4.800000000000002e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.1.,6.1.,7.2.,7.200000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.1.,6.1.,7.3.,1.2000000000000005e-05,13.582178504294399,0.00016298614205153286,1.9094587262548016e-07
1.2.,2.2.,3.4.,4.1.,5.1.,6.2.,7.1.,3.2000000000000015e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.1.,6.2.,7.2.,4.8000000000000015e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.1.,6.2.,7.3.,8.000000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.2.,6.1.,7.1.,2.4000000000000007e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.2.,6.1.,7.2.,3.600000000000001e-05,70.20941503758336,0.0025275389413530014,2.961129840099753e-06
1.2.,2.2.,3.4.,4.1.,5.2.,6.1.,7.3.,6.0000000000000015e-05,179.28475625668605,0.010757085375401166,1.2602427593281687e-05
1.2.,2.2.,3.4.,4.1.,5.2.,6.2.,7.1.,1.6000000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.2.,6.2.,7.2.,2.400000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.2.,6.2.,7.3.,4.000000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.3.,6.1.,7.1.,1.4400000000000004e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.3.,6.1.,7.2.,2.1600000000000003e-05,84.28596936116796,0.0018205769382012283,2.132890856676296e-06
1.2.,2.2.,3.4.,4.1.,5.3.,6.1.,7.3.,3.600000000000001e-05,215.23024319012546,0.007748288754844518,9.07748191978305e-06
1.2.,2.2.,3.4.,4.1.,5.3.,6.2.,7.1.,9.600000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.3.,6.2.,7.2.,1.4400000000000004e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.3.,6.2.,7.3.,2.4000000000000007e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.4.,6.1.,7.1.,4.800000000000002e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.4.,6.1.,7.2.,7.200000000000003e-06,31.911154265346056,0.0002297603107104917,2.691749278257346e-07
1.2.,2.2.,3.4.,4.1.,5.4.,6.1.,7.3.,1.2000000000000005e-05,101.85926473090369,0.0012223111767708447,1.4319945937157754e-06
1.2.,2.2.,3.4.,4.1.,5.4.,6.2.,7.1.,3.2000000000000015e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.4.,6.2.,7.2.,4.8000000000000015e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.1.,5.4.,6.2.,7.3.,8.000000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.1.,6.1.,7.1.,1.4400000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.1.,6.1.,7.2.,2.1600000000000007e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.1.,6.1.,7.3.,3.6000000000000014e-05,34.005750625566726,0.0012242070225204026,1.4342156654980513e-06
1.2.,2.2.,3.4.,4.2.,5.1.,6.2.,7.1.,9.600000000000005e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.1.,6.2.,7.2.,1.4400000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.1.,6.2.,7.3.,2.400000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.2.,6.1.,7.1.,7.200000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.2.,6.1.,7.2.,0.00010800000000000002,166.628178065277,0.01799584323104992,2.1082970282821356e-05
1.2.,2.2.,3.4.,4.2.,5.2.,6.1.,7.3.,0.00018000000000000004,314.2131357802366,0.0565583644404426,6.626076374600996e-05
1.2.,2.2.,3.4.,4.2.,5.2.,6.2.,7.1.,4.800000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.2.,6.2.,7.2.,7.200000000000003e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.2.,6.2.,7.3.,0.00012000000000000004,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.3.,6.1.,7.1.,4.320000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.3.,6.1.,7.2.,6.480000000000002e-05,160.7432939986859,0.01041616545111485,1.2203023989890174e-05
1.2.,2.2.,3.4.,4.2.,5.3.,6.1.,7.3.,0.00010800000000000002,303.1159258260934,0.032736519989218095,3.83523611110834e-05
1.2.,2.2.,3.4.,4.2.,5.3.,6.2.,7.1.,2.880000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.3.,6.2.,7.2.,4.3200000000000007e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.3.,6.2.,7.3.,7.200000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.4.,6.1.,7.1.,1.4400000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.4.,6.1.,7.2.,2.1600000000000007e-05,62.05163922743384,0.0013403154073125714,1.5702420575226312e-06
1.2.,2.2.,3.4.,4.2.,5.4.,6.1.,7.3.,3.6000000000000014e-05,146.26457817895127,0.005265524814442248,6.168808083124626e-06
1.2.,2.2.,3.4.,4.2.,5.4.,6.2.,7.1.,9.600000000000005e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.4.,6.2.,7.2.,1.4400000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.2.,5.4.,6.2.,7.3.,2.400000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.1.,6.1.,7.1.,1.920000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.1.,6.1.,7.2.,2.8800000000000012e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.1.,6.1.,7.3.,4.800000000000002e-05,33.61012775632511,0.0016132861323036062,1.8900400024800804e-06
1.2.,2.2.,3.4.,4.3.,5.1.,6.2.,7.1.,1.2800000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.1.,6.2.,7.2.,1.9200000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.1.,6.2.,7.3.,3.200000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.2.,6.1.,7.1.,9.600000000000003e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.2.,6.1.,7.2.,0.00014400000000000003,288.8120628459602,0.04158893704981828,4.872338087512286e-05
1.2.,2.2.,3.4.,4.3.,5.2.,6.1.,7.3.,0.00024000000000000006,405.6262275506209,0.09735029461214904,0.00011405041386394086
1.2.,2.2.,3.4.,4.3.,5.2.,6.2.,7.1.,6.400000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.2.,6.2.,7.2.,9.600000000000004e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.2.,6.2.,7.3.,0.00016000000000000007,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.3.,6.1.,7.1.,5.760000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.3.,6.1.,7.2.,8.640000000000001e-05,304.73182499068105,0.026328829679194848,3.084545284047491e-05
1.2.,2.2.,3.4.,4.3.,5.3.,6.1.,7.3.,0.00014400000000000003,427.9849649199478,0.061629834948472496,7.22022281518855e-05
1.2.,2.2.,3.4.,4.3.,5.3.,6.2.,7.1.,3.840000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.3.,6.2.,7.2.,5.760000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.3.,6.2.,7.3.,9.600000000000003e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.4.,6.1.,7.1.,1.920000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.4.,6.1.,7.2.,2.8800000000000012e-05,101.34746215753422,0.002918806910136987,3.419518527563962e-06
1.2.,2.2.,3.4.,4.3.,5.4.,6.1.,7.3.,4.800000000000002e-05,177.92361381004613,0.008540333462882218,1.0005399263128928e-05
1.2.,2.2.,3.4.,4.3.,5.4.,6.2.,7.1.,1.2800000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.4.,6.2.,7.2.,1.9200000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.3.,5.4.,6.2.,7.3.,3.200000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.1.,6.1.,7.1.,9.600000000000005e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.1.,6.1.,7.2.,1.4400000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.1.,6.1.,7.3.,2.400000000000001e-05,0.321947934916608,7.726750437998596e-06,9.05224877631906e-09
1.2.,2.2.,3.4.,4.4.,5.1.,6.2.,7.1.,6.400000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.1.,6.2.,7.2.,9.600000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.1.,6.2.,7.3.,1.6000000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.2.,6.1.,7.1.,4.8000000000000015e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.2.,6.1.,7.2.,7.200000000000002e-05,29.95601708270224,0.002156833229954562,2.5268307968851236e-06
1.2.,2.2.,3.4.,4.4.,5.2.,6.1.,7.3.,0.00012000000000000003,30.59793173447442,0.0036717518081369315,4.301628618506816e-06
1.2.,2.2.,3.4.,4.4.,5.2.,6.2.,7.1.,3.200000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.2.,6.2.,7.2.,4.800000000000002e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.2.,6.2.,7.3.,8.000000000000003e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.3.,6.1.,7.1.,2.880000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.3.,6.1.,7.2.,4.3200000000000007e-05,20.603236954952173,0.000890059836453934,1.0427466410417448e-06
1.2.,2.2.,3.4.,4.4.,5.3.,6.1.,7.3.,7.200000000000002e-05,21.044734889701154,0.0015152209120584835,1.7751520198686855e-06
1.2.,2.2.,3.4.,4.4.,5.3.,6.2.,7.1.,1.9200000000000006e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.3.,6.2.,7.2.,2.880000000000001e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.3.,6.2.,7.3.,4.8000000000000015e-05,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.4.,6.1.,7.1.,9.600000000000005e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.4.,6.1.,7.2.,1.4400000000000006e-05,2.6696913372315656,3.844355525613456e-05,4.5038419296332075e-08
1.2.,2.2.,3.4.,4.4.,5.4.,6.1.,7.3.,2.400000000000001e-05,3.4086237609295886,8.180697026231016e-05,9.584068391927809e-08
1.2.,2.2.,3.4.,4.4.,5.4.,6.2.,7.1.,6.400000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.4.,6.2.,7.2.,9.600000000000003e-06,0.0,0.0,0.0
1.2.,2.2.,3.4.,4.4.,5.4.,6.2.,7.3.,1.6000000000000006e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.1.,5.1.,6.1.,7.1.,2.8800000000000002e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.1.,5.1.,6.1.,7.2.,4.32e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.1.,5.1.,6.1.,7.3.,7.2e-05,820.3233381675174,0.05906328034806125,6.919538964618288e-05
1.2.,2.3.,3.1.,4.1.,5.1.,6.2.,7.1.,1.9200000000000006e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.1.,5.1.,6.2.,7.2.,2.8800000000000002e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.1.,5.1.,6.2.,7.3.,4.800000000000001e-05,643.638311485283,0.030894638951293588,3.619451150723413e-05
1.2.,2.3.,3.1.,4.1.,5.2.,6.1.,7.1.,0.000144,379.6925165232509,0.05467572237934813,6.405516070103787e-05
1.2.,2.3.,3.1.,4.1.,5.2.,6.1.,7.2.,0.00021600000000000002,1135.8323143857936,0.24533977990733144,0.00028742700314568286
1.2.,2.3.,3.1.,4.1.,5.2.,6.1.,7.3.,0.00036,483.40482427728693,0.1740257367398233,0.00020387927306464595
1.2.,2.3.,3.1.,4.1.,5.2.,6.2.,7.1.,9.600000000000002e-05,505.5486373848041,0.0485326691889412,5.6858287167727806e-05
1.2.,2.3.,3.1.,4.1.,5.2.,6.2.,7.2.,0.000144,1123.4414164106754,0.16177556396313728,0.00018952762389242594
1.2.,2.3.,3.1.,4.1.,5.2.,6.2.,7.3.,0.00024000000000000003,386.1829868911697,0.09268391685388075,0.00010858353452170239
1.2.,2.3.,3.1.,4.1.,5.3.,6.1.,7.1.,8.640000000000001e-05,411.9429426180655,0.03559187024220087,4.169753720301638e-05
1.2.,2.3.,3.1.,4.1.,5.3.,6.1.,7.2.,0.0001296,1516.6867052341659,0.1965625969983479,0.0002302822567424967
1.2.,2.3.,3.1.,4.1.,5.3.,6.1.,7.3.,0.00021600000000000002,645.4946394300171,0.1394268421168837,0.0001633450531457194
1.2.,2.3.,3.1.,4.1.,5.3.,6.2.,7.1.,5.7600000000000004e-05,678.0771406193007,0.03905724329967172,4.5757383482599987e-05
1.2.,2.3.,3.1.,4.1.,5.3.,6.2.,7.2.,8.64e-05,1854.5699572493693,0.1602348443063455,0.00018772259890297425
1.2.,2.3.,3.1.,4.1.,5.3.,6.2.,7.3.,0.000144,637.5084228044708,0.0918012128838438,0.0001075494056214957
1.2.,2.3.,3.1.,4.1.,5.4.,6.1.,7.1.,2.8800000000000002e-05,400.6217481198016,0.011537906345850288,1.3517195804186031e-05
1.2.,2.3.,3.1.,4.1.,5.4.,6.1.,7.2.,4.32e-05,1394.5496748847795,0.060244545955022474,7.057929743910654e-05
1.2.,2.3.,3.1.,4.1.,5.4.,6.1.,7.3.,7.2e-05,741.892126147781,0.053416233082640235,6.257961020456498e-05
1.2.,2.3.,3.1.,4.1.,5.4.,6.2.,7.1.,1.9200000000000006e-05,495.3141613117548,0.009510031897185694,1.1141446238601821e-05
1.2.,2.3.,3.1.,4.1.,5.4.,6.2.,7.2.,2.8800000000000002e-05,1280.8123767253453,0.03688739644968995,4.321530662245553e-05
1.2.,2.3.,3.1.,4.1.,5.4.,6.2.,7.3.,4.800000000000001e-05,550.349068124172,0.026416755269960263,3.094846177389395e-05
1.2.,2.3.,3.1.,4.2.,5.1.,6.1.,7.1.,8.640000000000001e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.2.,5.1.,6.1.,7.2.,0.0001296,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.2.,5.1.,6.1.,7.3.,0.00021600000000000002,1015.6384186835933,0.21937789843565617,0.0002570114472572508
1.2.,2.3.,3.1.,4.2.,5.1.,6.2.,7.1.,5.7600000000000004e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.2.,5.1.,6.2.,7.2.,8.64e-05,0.0,0.0,0.0
1.2.,2.3.,3.1.,4.2.,5.1.,6.2.,7.3.,0.000144,1170.2514754277865,0.16851621246160126,0.00019742460822127694
1.2.,2.3.,3.1.,4.2.,5.2.,6.1.,7.1.,0.00043200000000000004,502.74101724837857,0.21718411945129956,0.00025444133278467823
1.2.,2.3.,3.1.,4.2.,5.2.,6.1.,7.2.,0.000648,1333.025424522216,0.863800475090396,0.0010119825735754248
1.2.,2.3.,3.1.,4.2.,5.2.,6.1.,7.3.,0.00108,418.9508477069822,0.4524669155235408,0.0005300861099680797
1.2.,2.3.,3.1.,4.2.,5.2.,6.2.,7.1.,0.000288,983.0112393593408,0.28310723693549017,0.00033167334181174535
1.2.,2.3.,3.1.,4.2.,5.2.,6.2.,7.2.,0.00043200000000000004,1936.234259344156,0.8364532000366754,0.0009799439644437929
1.2.,2.3.,3.1.,4.2.,5.2.,6.2.,7.3.,0.00072,491.5056196796705,0.35388404616936275,0.0004145916772646817
1.2.,2.3.,3.1.,4.2.,5.3.,6.1.,7.1.,0.0002592,438.3023868629714,0.11360797867488219,0.000133097049554271
1.2.,2.3.,3.1.,4.2.,5.3.,6.1.,7.2.,0.0003888,1430.3574396460606,0.5561229725343884,0.0006515240187971307
1.2.,2.3.,3.1.,4.2.,5.3.,6.1.,7.3.,0.000648,449.5409096030476,0.29130250942277486,0.0003412744860365923
1.2.,2.3.,3.1.,4.2.,5.3.,6.2.,7.1.,0.00017280000000000003,1059.495532217657,0.18308082796721115,0.0002144877350746874
1.2.,2.3.,3.1.,4.2.,5.3.,6.2.,7.2.,0.0002592,2568.47401749735,0.6657484653353132,0.0007799554002715904
1.2.,2.3.,3.1.,4.2.,5.3.,6.2.,7.3.,0.00043200000000000004,651.9972505954813,0.28166281225724793,0.00032998113088413445
1.2.,2.3.,3.1.,4.2.,5.4.,6.1.,7.1.,8.640000000000001e-05,434.61474658888386,0.03755071410527957,4.3992414215654474e-05
1.2.,2.3.,3.1.,4.2.,5.4.,6.1.,7.2.,0.0001296,1340.9600996681816,0.17378842891699633,0.00020360125587410332
1.2.,2.3.,3.1.,4.2.,5.4.,6.1.,7.3.,0.00021600000000000002,526.8057534410715,0.11379004274327145,0.0001333103461080439
1.2.,2.3.,3.1.,4.2.,5.4.,6.2.,7.1.,5.7600000000000004e-05,789.1034432662759,0.045452358332137496,5.324955922861163e-05
1.2.,2.3.,3.1.,4.2.,5.4.,6.2.,7.2.,8.64e-05,1808.6337873210512,0.15626595922453881,0.00018307286478597056
