Group1,Group2,Group3,Group4,Group5,Group6,Group7,PC-Norm,9.1.,9.2.,9.3.,9.4.,9.5.,9.1.-Norm,9.2.-Norm,9.3.-Norm,9.4.-Norm,9.5.-Norm,9.1.-Weighted,9.2.-Weighted,9.3.-Weighted,9.4.-Weighted,9.5.-Weighted
1.1.,2.3.,3.4.,4.2.,5.3.,6.1.,7.3.,7.614686969691464e-05,13.208832,7.7907648,0.0,10.196277,2.141568000000001,0.39621612477775664,0.2336941402624361,0.0,0.30585061268858366,0.06423912227122361,3.0170617625268306e-05,1.7795077247496212e-05,0.0,2.3289566751119085e-05,4.891608073031031e-06
1.1.,2.3.,3.4.,4.2.,5.3.,6.2.,7.1.,0.0001960057393481,6.604415999999999,8.784484800000001,12.135552,9.688769999999998,10.268544000000004,0.13909372892164573,0.18500753851476312,0.25558341270485324,0.20405243218540042,0.21626288767333746,2.726316917597137e-05,3.6262539371558226e-05,5.009581577232533e-05,3.999544783627745e-05,4.238876719196761e-05
1.1.,2.3.,3.4.,4.2.,5.3.,6.2.,7.2.,0.0003965151070728,6.604415999999999,8.267750400000002,14.342016,9.688769999999998,9.664512000000004,0.135984368992506,0.17023228414617425,0.29530090106989404,0.19949095798379787,0.19899148780762793,5.391985663129066e-05,6.74996723754676e-05,0.00011709126840642336,7.910117856500106e-05,7.890313109461737e-05
1.1.,2.3.,3.4.,4.2.,5.3.,6.2.,7.3.,0.0001145216965658,9.906624,7.234281600000001,22.06464,8.396934,7.852416000000003,0.1786429113753484,0.13045343466483778,0.39788443853819094,0.15141916523597237,0.14160005018565036,2.0458489290158753e-05,1.4939748660652968e-05,4.55664009385244e-05,1.7340779695400762e-05,1.6216277981063104e-05
1.1.,2.3.,3.4.,4.2.,5.4.,6.1.,7.1.,9.163589157251997e-06,8.176896000000001,8.732505599999998,0.0,12.6052875,2.369664000000001,0.25645481889986976,0.27388059505588647,0.0,0.3953439939792914,0.07432059206495242,2.350046597795871e-06,2.509729251235846e-06,0.0,3.6227699366133332e-06,6.810433716069468e-07
1.1.,2.3.,3.4.,4.2.,5.4.,6.1.,7.2.,2.359347494397366e-05,8.176896000000001,8.218828799999999,0.0,12.6052875,2.230272000000001,0.2618174751142079,0.2631601288327422,0.0,0.40361092355078076,0.07141147250226919,6.177184039001511e-06,6.2088619058681835e-06,0.0,9.522584211909416e-06,1.6848447871945521e-06
1.1.,2.3.,3.4.,4.2.,5.4.,6.1.,7.3.,1.0545908800353944e-05,12.265344,7.191475199999998,0.0,10.9245825,1.812096000000001,0.3809882391250703,0.22338284789726337,0.0,0.33934127325344954,0.05628763972421676,4.017867223820432e-06,2.3557751414878765e-06,0.0,3.578662119926866e-06,5.936043151187698e-07
1.1.,2.3.,3.4.,4.2.,5.4.,6.2.,7.1.,1.72525885155363e-05,6.132672,8.1087552,12.135552,10.380825,8.688768000000003,0.13494245447184683,0.17842391202388633,0.2670289839813265,0.22841821720494904,0.19118643231799123,2.3281066402792644e-06,3.07827433548036e-06,4.60694118235156e-06,3.94080551088938e-06,3.2984608465357334e-06
1.1.,2.3.,3.4.,4.2.,5.4.,6.2.,7.2.,3.2997867054508604e-05,6.132672,7.6317696,14.342016,10.380825,8.177664000000004,0.13141924392558932,0.1635439479962889,0.3073402424079919,0.22245444935321104,0.17524211631691874,4.336554739460634e-06,5.39660145355101e-06,1.0141572459479364e-05,7.340522345441176e-06,5.782616056576418e-06
1.1.,2.3.,3.4.,4.2.,5.4.,6.2.,7.3.,1.1913076105832856e-05,9.199008,6.6777984,22.06464,8.996715,6.644352000000002,0.17167929267013438,0.12462644949387534,0.4117880741294229,0.16790393785447172,0.12400224585209549,2.0452284793748637e-06,1.4846843776202716e-06,4.905662666578157e-06,2.0002523901293517e-06,1.47724819213021e-06
1.1.,2.3.,3.4.,4.3.,5.1.,6.1.,7.1.,0.0,8.805887999999998,5.457816,0.0,11.635650000000002,4.0734720000000015,0.29379572016332384,0.18209213905956015,0.0,0.38820663757231305,0.13590550320480296,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.1.,7.2.,0.0,8.805887999999998,5.136768,0.0,11.635650000000002,3.8338560000000017,0.29939614775683604,0.1746477528581544,0.0,0.3956067561439381,0.13034934324107156,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.1.,7.3.,4.110342579345287e-05,13.208832,4.494672,0.0,10.084230000000002,3.1150080000000013,0.4274323618273096,0.14544573423290397,0.0,0.3263215283614639,0.1008003755783225,1.7568934366089117e-05,5.978317944016436e-06,0.0,1.3412932725811556e-05,4.143240757535758e-06
1.1.,2.3.,3.4.,4.3.,5.1.,6.2.,7.1.,0.0,6.604415999999999,5.067972000000001,10.50192,9.5823,14.936064000000004,0.14144437910942426,0.10853891591382907,0.22491580691719676,0.20522063933287005,0.3198802587266799,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.2.,7.2.,0.0,6.604415999999999,4.769856000000001,12.41136,9.5823,14.057472000000004,0.13925903509435572,0.10057596979036806,0.26170277853616175,0.20204993931100723,0.29641227726810726,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.3.,5.1.,6.2.,7.3.,4.560291323238114e-05,9.906624,4.173624,19.0944,8.30466,11.421696000000004,0.18726722086408792,0.07889498656774074,0.3609458905543645,0.1569849222521372,0.21590697976166962,8.539930824334156e-06,3.5978412269185563e-06,1.6460184128535222e-05,7.158969788256312e-06,9.84598726433689e-06
1.1.,2.3.,3.4.,4.3.,5.2.,6.1.,7.1.,0.0009608593042625,8.218828799999999,11.69532,0.0,10.084230000000002,3.8188800000000014,0.2430365171999097,0.345838794006568,0.0,0.2981977356485204,0.11292695314500183,0.00023352389882708635,0.00033230242299613294,0.0,0.0002865260688078902,0.00010850691363139039
1.1.,2.3.,3.4.,4.3.,5.2.,6.1.,7.2.,0.0019188758295183,8.218828799999999,11.007360000000002,0.0,10.084230000000002,3.594240000000001,0.2497770558860801,0.33452284270457167,0.0,0.30646815277112066,0.1092319486382275,0.0004792911553080407,0.0006419077972875547,0.0,0.0005880743308696253,0.0002096025460530791
1.1.,2.3.,3.4.,4.3.,5.2.,6.1.,7.3.,0.0005110504431462,12.3282432,9.63144,0.0,8.739666000000001,2.920320000000001,0.36669733799760285,0.28648229531062724,0.0,0.25995693021274585,0.08686343647902403,0.0001874008370842068,0.00014640690397203657,0.0,0.00013285110438414954,4.4391597705807024e-05
1.1.,2.3.,3.4.,4.3.,5.2.,6.2.,7.1.,0.0018090411860779,6.164121599999999,10.859940000000002,15.169440000000003,8.304660000000002,14.002560000000004,0.1131016511164872,0.1992623158222551,0.27833466337076906,0.15237706504054804,0.2569243046499407,0.00020460554508313885,0.00036047373615572144,0.0005035188695508491,0.00027565638647202234,0.00046478664881616845
1.1.,2.3.,3.4.,4.3.,5.2.,6.2.,7.2.,0.0026837424189068,6.164121599999999,10.221120000000004,17.92752,8.304660000000002,13.178880000000005,0.11047545129765371,0.1831863350598851,0.3213030162558301,0.14883889723615662,0.23619630015047455,0.00029648765489538554,0.0004916249379642876,0.0008622945340484723,0.0003994452620959836,0.0006338900299026712
1.1.,2.3.,3.4.,4.3.,5.2.,6.2.,7.3.,0.000577302813667,9.2461824,8.943480000000001,27.580800000000004,7.197372000000001,10.707840000000004,0.1452074514659557,0.14045363609058217,0.43314500018864344,0.11303173571099233,0.1681621765438263,8.382867029671058e-05,8.108427930485398e-05,0.0002500558273346971,6.52535390596206e-05,9.708049767111772e-05
1.1.,2.3.,3.4.,4.3.,5.3.,6.1.,7.1.,0.0003256162012075,8.218828799999999,10.135944000000002,0.0,10.85994,3.309696000000001,0.2526972542541649,0.31164114503443335,0.0,0.3339012268226071,0.10176037388879458,8.228231998580694e-05,0.00010147540578606775,0.0,0.00010872364905650113,3.3134826379124166e-05
1.1.,2.3.,3.4.,4.3.,5.3.,6.1.,7.2.,0.0008003311272282,8.218828799999999,9.539712000000002,0.0,10.85994,3.1150080000000013,0.25899543702235467,0.3006197036866618,0.0,0.342223323393298,0.0981615358976855,0.0002072821100590614,0.00024059530631855353,0.0,0.000273891978175139,7.856173267544607e-05
1.1.,2.3.,3.4.,4.3.,5.3.,6.1.,7.3.,0.0002131506223289,12.3282432,8.347248,0.0,9.411948,2.5309440000000007,0.37795384045889807,0.2559062461440456,0.0,0.2885473489685412,0.0775925644285153,8.05610963054119e-05,5.454657562345599e-05,0.0,6.150404700399884e-05,1.6538903396033304e-05
1.1.,2.3.,3.4.,4.3.,5.3.,6.2.,7.1.,0.0007578893250267,6.164121599999999,9.411948000000002,14.00256,8.94348,12.135552000000002,0.12168192145687196,0.18579515324489437,0.2764154435427,0.17654743068519368,0.23956005107034,9.22214293209006e-05,0.00014081216328600527,0.0002094923139335328,0.00013380341307719955,0.00018156000540906175
1.1.,2.3.,3.4.,4.3.,5.3.,6.2.,7.2.,0.0013838046847488,6.164121599999999,8.858304000000002,16.54848,8.94348,11.421696000000004,0.11868668967895332,0.17056165438557075,0.3186316620389783,0.17220167029312428,0.21991832360337332,0.00016423919719506266,0.0002360240163772585,0.00044092398663883456,0.00023829347807319363,0.0003043240064644506
1.1.,2.3.,3.4.,4.3.,5.3.,6.2.,7.3.,0.000297671763297,9.2461824,7.751016000000002,25.4592,7.751015999999999,9.280128000000005,0.155430566249111,0.1302964568258917,0.42797532008987477,0.13029645682589164,0.15600120000923093,4.6267290725624045e-05,3.878557605471461e-05,0.000127396168178751,3.878557605471459e-05,4.643715228319574e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.1.,7.1.,3.2874712621912025e-05,7.631769599999998,9.356256,0.0,11.635650000000002,2.800512000000001,0.24286290857046683,0.2977405850262935,0.0,0.3702768755110156,0.08911963089222394,7.984048325775792e-06,9.788136168619363e-06,0.0,1.2172745872964133e-05,2.9297822545527353e-06
1.1.,2.3.,3.4.,4.3.,5.4.,6.1.,7.2.,7.639524396270033e-05,7.631769599999998,8.805888000000001,0.0,11.635650000000002,2.635776000000001,0.2485183113702552,0.28675189773490994,0.0,0.3788992908925488,0.08583050000228598,1.8985617026328972e-05,2.190648118422574e-05,0.0,2.8946103765030426e-05,6.557041987115189e-06
1.1.,2.3.,3.4.,4.3.,5.4.,6.1.,7.3.,2.5432744709698964e-05,11.4476544,7.705152,0.0,10.084230000000002,2.141568000000001,0.3648235674879154,0.2455543242707123,0.0,0.3213728013983949,0.0682493068429774,9.278464656001784e-06,6.245120441539662e-06,0.0,8.173392414606163e-06,1.735767197551355e-06
1.1.,2.3.,3.4.,4.3.,5.4.,6.2.,7.1.,5.74732738145315e-05,5.723827199999999,8.687952000000001,14.00256,9.5823,10.268544000000002,0.11859122498886522,0.1800045379295276,0.2901172039889822,0.1985344168340378,0.212752616258587,6.815825945785761e-06,1.0345450096281962e-05,1.6673985503165064e-05,1.1410422900310986e-05,1.2227589368987716e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.2.,7.2.,9.921460254896148e-05,5.723827199999999,8.176896000000001,16.54848,9.5823,9.664512000000002,0.11517678383195597,0.16453826261708002,0.33299410291551906,0.19281827650439062,0.1944725741310543,1.1427218830755163e-05,1.632459832965024e-05,3.30378775719112e-05,1.9130388667558873e-05,1.9294519149086e-05
1.1.,2.3.,3.4.,4.3.,5.4.,6.2.,7.3.,2.6677704240942985e-05,8.585740799999998,7.154784,25.4592,8.30466,7.852416000000002,0.14969002246024848,0.12474168538354043,0.44387412904661167,0.14478945624875228,0.1369047068608471,3.993386147014622e-06,3.327821789178852e-06,1.1841542734911665e-05,3.862650291011168e-06,3.652303278826677e-06
1.1.,2.3.,3.4.,4.4.,5.1.,6.1.,7.1.,0.0,7.547903999999999,6.185524799999999,0.0,13.574925,5.013504000000003,0.23352321041397558,0.19137281149724006,0.0,0.4199921020628956,0.15511187602588866,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.1.,7.2.,0.0,7.547903999999999,5.8216704,0.0,13.574925,4.718592000000004,0.23838177721332662,0.18386298186916772,0.0,0.42873024710404617,0.14902499381345952,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.1.,7.3.,3.278472141059301e-07,11.321856,5.093961599999999,0.0,11.764935,3.8338560000000026,0.35364655371735515,0.15911366163008467,0.0,0.36748645429324406,0.1197533303593161,1.1594203741439805e-07,5.216497069161689e-08,0.0,1.204794102617063e-07,3.926079573820889e-08
1.1.,2.3.,3.4.,4.4.,5.1.,6.2.,7.1.,0.0,5.660927999999998,5.7437016,11.202048,11.17935,18.38284800000001,0.10851159690319255,0.11009824409556565,0.21472665207298428,0.21429156506489855,0.352371941863359,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.2.,7.2.,0.0,5.660927999999998,5.4058368,13.238784,11.17935,17.30150400000001,0.1072421627487751,0.10240964553849083,0.25079913193099795,0.2117846529977981,0.32776440678393803,0.0,0.0,0.0,0.0,0.0
1.1.,2.3.,3.4.,4.4.,5.1.,6.2.,7.3.,7.729386057416068e-07,8.491391999999998,4.7301072,20.36736,9.68877,14.057472000000008,0.14810110773816854,0.08249932591032035,0.35523369757303225,0.16898496378689568,0.24518090499158315,1.1447306372392748e-07,6.376691394374543e-08,2.745738389145352e-07,1.3061500230073906e-07,1.8950978685865964e-07
1.1.,2.3.,3.4.,4.4.,5.2.,6.1.,7.1.,8.851874780860117e-05,7.044710399999998,13.254696,0.0,11.764935,4.700160000000002,0.19161718863947377,0.36052973643755165,0.0,0.3200080118589613,0.12784506306401322,1.6961713596970735e-05,3.1913640817217084e-05,0.0,2.832670849847525e-05,1.1316684895938098e-05
1.1.,2.3.,3.4.,4.4.,5.2.,6.1.,7.2.,0.0001657271304663,7.044710399999998,12.475008,0.0,11.764935,4.423680000000003,0.1972847716270062,0.34935844975615693,0.0,0.32947309156691135,0.12388368704992551,3.269543908644305e-05,5.789817338224293e-05,0.0,5.460263003124472e-05,2.0530887966369283e-05
1.1.,2.3.,3.4.,4.4.,5.2.,6.1.,7.3.,3.210020524927294e-05,10.567065599999998,10.915632,0.0,10.196277,3.594240000000002,0.29957761774284103,0.3094595183281084,0.0,0.2890657150369278,0.10189714889212287,9.616503017633429e-06,9.933714054673421e-06,0.0,9.279068783213226e-06,3.270919393752869e-06
1.1.,2.3.,3.4.,4.4.,5.2.,6.2.,7.1.,0.0003541464157216,5.283532799999999,12.307932,16.180736000000003,9.688769999999998,17.23392000000001,0.08705070114402443,0.20278365835695675,0.2665914014627406,0.15963073451974966,0.2839435045165285,3.0828693796208435e-05,7.181510577402972e-05,9.441238929022769e-05,5.6532652469175626e-05,0.00010055757439195851
1.1.,2.3.,3.4.,4.4.,5.2.,6.2.,7.2.,0.0004925456674699,5.283532799999999,11.583936,19.122688000000004,9.688769999999998,16.220160000000007,0.08535720110171316,0.18714227622498622,0.30893328138727894,0.15652524941611898,0.26204199186990274,4.2042319590005794e-05,9.217611735507224e-05,0.00015216374928456376,7.70958334495549e-05,0.00012906764779070336
1.1.,2.3.,3.4.,4.4.,5.2.,6.2.,7.3.,7.705603331085555e-05,7.925299199999998,10.135944,29.41952,8.396934,13.178880000000008,0.11476530580203731,0.14677738762876302,0.42602053552112623,0.12159499269245565,0.19084177835561777,8.843359226812311e-06,1.1310083270402321e-05,3.2827452576224424e-05,9.3696278073431e-06,1.4705510430073395e-05
1.1.,2.3.,3.4.,4.4.,5.3.,6.1.,7.1.,1.955376407031882e-05,7.044710399999998,11.4874032,0.0,12.66993,4.073472000000002,0.19970538432044913,0.3256480594148991,0.0,0.35917065376643287,0.11547590249821899,3.904991968574409e-06,6.367645323756102e-06,0.0,7.023138224730996e-06,2.2579885532573135e-06
1.1.,2.3.,3.4.,4.4.,5.3.,6.1.,7.2.,4.5057319347286766e-05,7.044710399999998,10.8116736,0.0,12.66993,3.8338560000000026,0.20502548153865355,0.3146571626391837,0.0,0.36873886246779336,0.11157849335436938,9.23789859601836e-06,1.417760826194485e-05,0.0,1.661438468196662e-05,5.0274278073569356e-06
1.1.,2.3.,3.4.,4.4.,5.3.,6.1.,7.3.,8.727292839499863e-06,10.567065599999998,9.4602144,0.0,10.980606,3.1150080000000018,0.30967671147705106,0.27723950963830907,0.0,0.32179585940160876,0.091287919483031,2.7026393466335328e-06,2.4195503872928682e-06,0.0,2.808406699536365e-06,7.966964060370965e-07
1.1.,2.3.,3.4.,4.4.,5.3.,6.2.,7.1.,9.67139430434186e-05,5.283532799999999,10.6668744,14.936064000000002,10.43406,14.936064000000007,0.09391846024837276,0.18961109114545202,0.2654988974519382,0.1854726537022987,0.26549889745193833,9.083224615186698e-06,1.83380362694417e-05,2.567744524625719e-05,1.793779166627582e-05,2.56774452462572e-05
1.1.,2.3.,3.4.,4.4.,5.3.,6.2.,7.2.,0.0001655500715662,5.283532799999999,10.039411200000002,17.651712000000003,10.43406,14.057472000000008,0.09194159181047466,0.17470118602612025,0.30716692048548616,0.18156868174377597,0.24462161993414291,1.5220937104134429e-05,2.8921793849324228e-05,5.08515056691415e-05,3.0058708256862703e-05,4.049712668673714e-05
1.1.,2.3.,3.4.,4.4.,5.3.,6.2.,7.3.,2.5899388973926457e-05,7.925299199999998,8.7844848,27.15648,9.042851999999998,11.421696000000006,0.12319600753679273,0.13655174755139105,0.4221379950870198,0.1405679754205496,0.17754627440424667,3.1907013192301702e-06,3.5366068249028862e-06,1.0933116135432182e-05,3.640624672694148e-06,4.598340021667067e-06
1.1.,2.3.,3.4.,4.4.,5.4.,6.1.,7.1.,7.691602999688348e-07,6.541516799999999,10.6037568,0.0,13.574925,3.4467840000000014,0.1914572579201067,0.3103509877983781,0.0,0.397311204179909,0.10088055010160601,1.4726132193303984e-07,2.387096588706247e-07,0.0,3.0559600498799775e-07,7.759331417717235e-08
1.1.,2.3.,3.4.,4.4.,5.4.,6.1.,7.2.,1.6756854302709957e-06,6.541516799999999,9.9800064,0.0,13.574925,3.2440320000000016,0.19620343680592817,0.29933601256289044,0.0,0.40716045235605214,0.09730009827512927,3.2877524042478983e-07,5.015929950070512e-07,0.0,6.822728377955844e-07,1.6304435704357014e-07
1.1.,2.3.,3.4.,4.4.,5.4.,6.1.,7.3.,4.057109274560887e-07,9.812275199999998,8.732505599999998,0.0,11.764935,2.635776000000001,0.2978336234762171,0.265059196961206,0.0,0.35710303162024737,0.08000414794232942,1.2083435560814356e-07,1.0753741262989697e-07,0.0,1.4488060215603151e-07,3.2458557062016597e-08
1.1.,2.3.,3.4.,4.4.,5.4.,6.2.,7.1.,2.8574574081010034e-06,4.906137599999998,9.8463456,14.936064000000002,11.17935,12.638208000000006,0.09169304290905475,0.18402284306053354,0.27914691125752134,0.20893597017037221,0.23620123260251813,2.620089647318017e-07,5.258374361631299e-07,7.976504095213178e-07,5.970256357821003e-07,6.749349619026536e-07
1.1.,2.3.,3.4.,4.4.,5.4.,6.2.,7.2.,4.624456544579044e-06,4.906137599999998,9.2671488,17.651712000000003,11.17935,11.894784000000008,0.08936639588861696,0.1688031922340543,0.3215298899696273,0.20363436563161422,0.2166661562760873,4.1327101433255643e-07,7.806230270726068e-07,1.4869010039478227e-06,9.416982748463203e-07,1.0019632243797377e-06
1.1.,2.3.,3.4.,4.4.,5.4.,6.2.,7.3.,9.0433816871768e-07,7.359206399999998,8.1087552,27.15648,9.68877,9.664512000000006,0.11873954015310104,0.1308333822057317,0.4381651732688033,0.15632665153258388,0.15593525283978008,1.0738069829643483e-07,1.1831762127107172e-07,3.962494903897745e-07,1.413721577687438e-07,1.4101820099165512e-07
1.1.,2.4.,3.1.,4.1.,5.1.,6.1.,7.1.,0.0,8.760959999999999,4.0023984,0.0,12.1176,1.2638208000000006,0.3350940519704217,0.15308595147745596,0.0,0.46348067839104184,0.04833931816108054,0.0,0.0,0.0,0.0,0.0
1.1.,2.4.,3.1.,4.1.,5.1.,6.1.,7.2.,0.0,8.760959999999999,3.7669632,0.0,12.1176,1.1894784000000007,0.3391120362849135,0.14580851429093777,0.0,0.4690380975242517,0.04604135189989694,0.0,0.0,0.0,0.0,0.0
1.1.,2.4.,3.1.,4.1.,5.1.,6.1.,7.3.,6.394534174278484e-05,13.14144,3.2960928,0.0,10.50192,0.9664512000000006,0.47091970215335077,0.11811453232262248,0.0,0.3763332662507547,0.03463249927327209,3.0113121287606465e-05,7.5528741341593e-06,0.0,2.4064759319582944e-05,2.2145870014361314e-06
1.1.,2.4.,3.1.,4.1.,5.1.,6.2.,7.1.,0.0,6.570719999999999,3.7165128,5.521230000000003,9.979200000000002,4.634009600000002,0.2159881256232316,0.122166616980597,0.18149002222507668,0.32802930321477003,0.1523259319563247,0.0,0.0,0.0,0.0,0.0
1.1.,2.4.,3.1.,4.1.,5.1.,6.2.,7.2.,0.0,6.570719999999999,3.4978944000000007,6.525090000000003,9.979200000000002,4.361420800000003,0.21240870642945192,0.11307485705232062,0.21093364596813644,0.3225931044392072,0.14098968611088375,0.0,0.0,0.0,0.0,0.0
1.1.,2.4.,3.1.,4.1.,5.1.,6.2.,7.3.,1.465067238035876e-05,9.85608,3.0606576000000003,10.038600000000004,8.648640000000002,3.543654400000002,0.2804194604063226,0.08708005136732966,0.2856124133768102,0.24606607921694412,0.10082199563259343,4.108333643490017e-06,1.2757813034475586e-06,4.184413896147242e-06,3.6050335105268537e-06,1.477110026747088e-06
1.1.,2.4.,3.1.,4.1.,5.2.,6.1.,7.1.,0.0001183116801954,8.176895999999997,8.576568,0.0,10.50192,1.1848320000000006,0.2875117404171613,0.3015647982420387,0.0,0.3692630182555576,0.04166044308524241,3.401599708465805e-05,3.5678637967802406e-05,0.0,4.368812812383968e-05,4.928917019099863e-06
1.1.,2.4.,3.1.,4.1.,5.2.,6.1.,7.2.,0.0003943722673181,8.176895999999997,8.072064000000001,0.0,10.50192,1.1151360000000006,0.2934361338197753,0.2896741321041373,0.0,0.37687195758446423,0.04001777649162337,0.00011572307340756218,0.00011423944426131144,0.0,0.00014862784840119597,1.578190124803047e-05
1.1.,2.4.,3.1.,4.1.,5.2.,6.1.,7.3.,0.0001958167855086,12.265344,7.063056,0.0,9.101664,0.9060480000000004,0.4180971220726182,0.24076319315933886,0.0,0.31025461042690317,0.030885074341139695,8.187043447465683e-05,4.714547455324789e-05,0.0,6.075306050301915e-05,6.0478159776761176e-06
1.1.,2.4.,3.1.,4.1.,5.2.,6.2.,7.1.,4.5999207889792056e-05,6.132671999999999,7.963956,7.9751100000000035,8.64864,4.344384000000002,0.1748955832068673,0.22712134763669575,0.22743944476223746,0.24664761734301804,0.1238960070511815,8.045058290939113e-06,1.04474020861501e-05,1.0462034301957038e-05,1.1345595025683367e-05,5.69911818506244e-06
1.1.,2.4.,3.1.,4.1.,5.2.,6.2.,7.2.,0.000113902800489,6.132671999999999,7.495488000000001,9.425130000000005,8.64864,4.088832000000002,0.1713479025677072,0.20942521424941998,0.26333974113208325,0.24164447798009997,0.11424266407068955,1.9517005960378166e-05,2.3854118396017764e-05,2.9995133994992585e-05,2.7523982764635883e-05,1.30125593729756e-05
1.1.,2.4.,3.1.,4.1.,5.2.,6.2.,7.3.,4.567976894611293e-05,9.199007999999996,6.558552,14.500200000000005,7.495488000000001,3.322176000000001,0.2239540607054962,0.15967095068817794,0.3530140066235228,0.1824810865007748,0.08087989548202841,1.0230169747570814e-05,7.293732134842159e-06,1.6125598257304098e-05,8.33569386839104e-06,3.6945749380048206e-06
1.1.,2.4.,3.1.,4.1.,5.3.,6.1.,7.1.,5.776239141986119e-05,8.176895999999997,7.4330256,0.0,11.30976,1.0268544000000006,0.2925906810060466,0.2659730565534133,0.0,0.4046927318648723,0.036743530575667795,1.690073744207501e-05,1.5363239799775135e-05,0.0,2.3376019982751688e-05,2.1223941952593607e-06
1.1.,2.4.,3.1.,4.1.,5.3.,6.1.,7.2.,0.0002369739135173,8.176895999999997,6.9957888,0.0,11.30976,0.9664512000000006,0.297895259612627,0.2548659443352476,0.0,0.4120296860026721,0.03520911004945338,7.059340548865629e-05,6.039658025140596e-05,0.0,9.764028717735749e-05,8.343640599880263e-06
1.1.,2.4.,3.1.,4.1.,5.3.,6.1.,7.3.,0.00011766413067,12.265344,6.1213152,0.0,9.801792,0.7852416000000004,0.42332691537338313,0.21127148832060508,0.0,0.338299714422319,0.027101881883692794,4.9810393486621784e-05,2.4859076008601055e-05,0.0,3.9805741803411424e-05,3.1889193713657346e-06
1.1.,2.4.,3.1.,4.1.,5.3.,6.2.,7.1.,2.776380761919592e-05,6.132671999999999,6.902095200000001,7.361640000000003,9.31392,3.7651328000000017,0.18319903595051412,0.20618372981282407,0.21991154117075618,0.2782312774790846,0.11247441558682095,5.086302790152231e-06,5.724445408731518e-06,6.105581722305758e-06,7.724759661572423e-06,3.122718036433988e-06
1.1.,2.4.,3.1.,4.1.,5.3.,6.2.,7.2.,8.461350893469228e-05,6.132671999999999,6.496089600000001,8.700120000000004,9.31392,3.543654400000002,0.1793889369521075,0.19001939247519545,0.25449025777927964,0.2724447365939306,0.10365667619948676,1.5178727419582098e-05,1.6078207562964748e-05,2.153331370039922e-05,2.305250515400043e-05,8.770755097745779e-06
1.1.,2.4.,3.1.,4.1.,5.3.,6.2.,7.3.,3.3933542645683896e-05,9.199007999999996,5.6840784,13.384800000000004,8.072064,2.879219200000002,0.23455386979942572,0.144931125721744,0.34128208568699536,0.2058193501373879,0.07341356865444702,7.959243743549e-06,4.918026535365774e-06,1.1580910208867603e-05,6.984179695193997e-06,2.4911824627075208e-06
1.1.,2.4.,3.1.,4.1.,5.4.,6.1.,7.1.,1.6856597483083238e-05,7.592832,6.861254399999999,0.0,12.1176,0.8688768000000006,0.2767010263112967,0.250040582257437,0.0,0.44159443491305606,0.031663956518210266,4.6642378236855536e-06,4.21483344954938e-06,0.0,7.443779640098986e-06,5.337465697493203e-07
1.1.,2.4.,3.1.,4.1.,5.4.,6.1.,7.2.,6.53831659949895e-05,7.592832,6.4576512,0.0,12.1176,0.8177664000000006,0.2813634594628438,0.2392976799218506,0.0,0.449035334429493,0.030303526185812606,1.8396433774983616e-05,1.5646039928546227e-05,0.0,2.9359351808619168e-05,1.981340482840497e-06
1.1.,2.4.,3.1.,4.1.,5.4.,6.1.,7.3.,4.058069764445964e-05,11.389248000000002,5.650444799999999,0.0,10.50192,0.6644352000000004,0.4037874430334941,0.20032741914074592,0.0,0.3723286580239812,0.023556479801778697,1.6385976138371695e-05,8.129426426045546e-06,0.0,1.5109356695638592e-05,9.55938384403802e-07
1.1.,2.4.,3.1.,4.1.,5.4.,6.2.,7.1.,6.085663911841335e-06,5.694624,6.371164800000001,7.361640000000003,9.979200000000002,3.185881600000002,0.1747218587985784,0.19547941296353774,0.22586906960072647,0.3061807721322381,0.09774888650491927,1.063298510700346e-06,1.1896220089801308e-06,1.3745632456703198e-06,1.8633132754648765e-06,5.948668710256616e-07
1.1.,2.4.,3.1.,4.1.,5.4.,6.2.,7.2.,1.7535142423037184e-05,5.694624,5.996390400000001,8.700120000000004,9.979200000000002,2.998476800000002,0.1706570835223521,0.17970045034148532,0.2607260998258158,0.29905770212155475,0.08985866418879199,2.992496265064596e-06,3.151072990221866e-06,4.57186929384869e-06,5.244019399407692e-06,1.5756844744943386e-06
1.1.,2.4.,3.1.,4.1.,5.4.,6.2.,7.3.,8.790403428215256e-06,8.541936,5.246841600000001,13.384800000000004,8.648640000000002,2.4362624000000013,0.22326908962405193,0.13714192513659718,0.3498518498382581,0.22605811835702833,0.0636790170440645,1.9626253708457653e-06,1.2055328488727839e-06,3.075338900185673e-06,1.987142058581512e-06,5.597642497295224e-07
