Group1,Group2,Group3,Group4,Group5,Group6,Group7,PC-Norm,8.1.,8.2.,8.3.,8.4.,8.5.,8.1.-Norm,8.2.-Norm,8.3.-Norm,8.4.-Norm,8.5.-Norm,8.1.-Weighted,8.2.-Weighted,8.3.-Weighted,8.4.-Weighted,8.5.-Weighted
1.2.,2.5.,3.1.,4.3.,5.2.,6.2.,7.2.,6.38778287933732e-05,3.0890496,3.3388992,2.095632,1.7075519999999995,0.762048,0.28099688854385074,0.3037245780584269,0.19063017684563144,0.15532829224458852,0.06932006430750233,1.794947113787467e-05,1.940126659755571e-05,1.2177041799395702e-05,9.922034058766865e-06,4.428015199780254e-06
1.2.,2.5.,3.1.,4.3.,5.2.,6.2.,7.3.,0.0001358651475702,2.6138112,2.5041744,2.095632,1.4636159999999998,0.979776,0.27066465792888933,0.2593115781929015,0.21700630803970625,0.15155996117058845,0.10145749466791461,3.677389369154625e-05,3.523140583784002e-05,2.9483594065478968e-05,2.0591716490175783e-05,1.3784537485158998e-05
1.2.,2.5.,3.1.,4.3.,5.3.,6.1.,7.1.,0.0,3.564288,3.820471199999999,2.594592,2.147145,0.366912,0.2852934878090352,0.30579895724530953,0.2076768771551065,0.1718622305160893,0.029368447274459506,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.3.,5.3.,6.1.,7.2.,0.0001957862581738,3.309696,3.595737599999999,2.395008,2.0040020000000003,0.642096,0.277042232379994,0.300985701332292,0.20047713230699876,0.16774748731423453,0.05374744666648073,5.4241062033795396e-05,5.892886422766639e-05,3.9250667583801125e-05,3.284265285931096e-05,1.0523011469226143e-05
1.2.,2.5.,3.1.,4.3.,5.3.,6.1.,7.3.,0.0005155777635728,2.8005120000000003,2.6968031999999997,2.395008,1.7177160000000002,0.825552,0.268361604659255,0.2584236147540927,0.22950381574931758,0.16460169501465335,0.07910926982268145,0.00013836127595902658,0.00013323746934931394,0.0001183270640554571,8.486497379594707e-05,4.078698041305529e-05
1.2.,2.5.,3.1.,4.3.,5.3.,6.2.,7.1.,0.0,2.8514303999999995,3.5475803999999997,1.945944,1.9819800000000003,0.471744,0.2640536358947911,0.3285198555956679,0.18020204471680368,0.18353911961896677,0.043685344173770596,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.3.,5.3.,6.2.,7.2.,6.57184642821433e-05,2.6477568,3.3388992,1.7962559999999996,1.849848,0.825552,0.2531724813717548,0.319257945259235,0.17175391210359758,0.1768782572177996,0.07893740404761304,1.663810667425126e-05,2.0981141872309498e-05,1.1287403337898657e-05,1.1624167429255717e-05,5.1876449684281715e-06
1.2.,2.5.,3.1.,4.3.,5.3.,6.2.,7.3.,0.0001397800929751,2.2404096,2.5041744,1.7962559999999996,1.5855840000000003,1.061424,0.24384486987594917,0.27255287636451975,0.19550345195088115,0.17257403474676553,0.11552476706188433,3.408465858276133e-05,3.8097466398863505e-05,2.7327490690647163e-05,2.412241462199102e-05,1.6148062680836963e-05
1.2.,2.5.,3.1.,4.3.,5.4.,6.1.,7.1.,0.0,2.376192,2.644941599999999,1.945944,2.31231,0.395136,0.2456133343868219,0.273392438672639,0.20114106703920798,0.2390102185496762,0.04084294135165477,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.3.,5.4.,6.1.,7.2.,8.982819674068105e-05,2.2064640000000004,2.4893567999999995,1.7962559999999996,2.1581559999999995,0.6914879999999999,0.23619459917920055,0.2664773282455626,0.19228320332587973,0.23102338918114526,0.07402148006821184,2.1216934924155527e-05,2.3937177868573438e-05,1.72724534182855e-05,2.0752414455062843e-05,6.649216074603734e-06
1.2.,2.5.,3.1.,4.3.,5.4.,6.1.,7.3.,0.0002956886582165,1.867008,1.8670175999999992,1.7962559999999996,1.849848,0.889056,0.22577894490601352,0.2257801058425874,0.21722284235584216,0.2237037707800391,0.10751433611551785,6.676027327279621e-05,6.676061654857401e-05,6.423033079017326e-05,6.614666781992124e-05,3.1790769785035254e-05
1.2.,2.5.,3.1.,4.3.,5.4.,6.2.,7.1.,0.0,1.9009536,2.4560172,1.459458,2.13444,0.508032,0.22472820582078465,0.29034708623134575,0.1725351832947373,0.25233065743010014,0.0600588672230321,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.3.,5.4.,6.2.,7.2.,2.264759384492323e-05,1.7651712000000002,2.3115456,1.347192,1.992144,0.889056,0.2125404064543983,0.27832815387078375,0.16221244446550778,0.23986970525900878,0.10704928995030144,4.813528801014113e-06,6.303462984472807e-06,3.6737215588469852e-06,5.432471660407476e-06,2.424408840181849e-06
1.2.,2.5.,3.1.,4.3.,5.4.,6.2.,7.3.,6.021296312773777e-05,1.4936064000000002,1.7336591999999995,1.347192,1.707552,1.143072,0.20115690041709444,0.23348688854813388,0.18143800601464097,0.22997080597740502,0.1539473990427257,1.2112253027704527e-05,1.4058937410959003e-05,1.092491996612984e-05,1.3847223660773626e-05,9.269629062170776e-06
1.2.,2.5.,3.1.,4.4.,5.1.,6.1.,7.1.,0.0,1.37088,2.6869248,1.7297279999999997,2.6544375000000007,0.3175199999999999,0.15650225675802165,0.30674442324572243,0.19746902396820964,0.30303561155835756,0.036248684469688826,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.1.,6.1.,7.2.,0.0,1.27296,2.5288704,1.5966719999999996,2.4774750000000005,0.5556599999999998,0.15097423425727488,0.2999263701733664,0.18936677708650038,0.29383082816156214,0.0659017903212963,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.1.,6.1.,7.3.,1.192533848858479e-06,1.07712,1.8966528,1.5966719999999996,2.1235500000000003,0.7144199999999998,0.14539142705670316,0.2560133107017712,0.21552140951934814,0.28664026749690097,0.09643358522527651,1.7338419809895702e-07,3.0530453877018484e-07,2.570165760055127e-07,3.418282214359033e-07,1.1500031454792115e-07
1.2.,2.5.,3.1.,4.4.,5.1.,6.2.,7.1.,0.0,1.096704,2.4950016,1.2972959999999998,2.4502500000000005,0.40824,0.14155601020593553,0.3220399232185034,0.16744722898441086,0.31626365364500686,0.052693183946143286,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.1.,6.2.,7.2.,0.0,1.0183680000000002,2.3482368,1.1975039999999997,2.2869000000000006,0.7144199999999999,0.13460810046880622,0.3103904434339531,0.15828633533633937,0.30228293206592605,0.09443218869497522,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.1.,6.2.,7.3.,5.45813569285227e-07,0.8616960000000001,1.7611776,1.1975039999999997,1.9602000000000004,0.91854,0.12862828382054378,0.2628969522792076,0.17875548266237326,0.29260570078662307,0.13711358045125227,7.020706270312422e-08,1.434927238777223e-07,9.756716802125346e-08,1.597081619395519e-07,7.483845274357514e-08
1.2.,2.5.,3.1.,4.4.,5.2.,6.1.,7.1.,0.0,3.838463999999999,4.3662528,2.2014719999999994,2.1235500000000007,0.2540159999999999,0.30026107822405973,0.341546976479868,0.1722085595696813,0.16611316731450454,0.0198702184118863,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.2.,6.1.,7.2.,2.542849099258236e-05,3.564288,4.1094144,2.0321279999999997,1.9819800000000003,0.4445279999999999,0.2937840902954042,0.3387157746935249,0.16749681166163316,0.1633633957984555,0.03663992755098225,7.470486093840689e-06,8.613031025839853e-06,4.2591911666241025e-06,4.154084638578692e-06,9.316980676990224e-07
1.2.,2.5.,3.1.,4.4.,5.2.,6.1.,7.3.,4.8700101052758166e-05,3.015936,3.0820608,2.0321279999999997,1.6988400000000003,0.5715359999999999,0.2899798825071962,0.29633773019853044,0.19538751441661345,0.1633421344479874,0.054952738429672535,1.4122049581367394e-05,1.4431677406413418e-05,9.515391696536318e-06,7.954778453790197e-06,2.6762039146508397e-06
1.2.,2.5.,3.1.,4.4.,5.2.,6.2.,7.1.,0.0,3.0707712,4.0543776,1.6511039999999997,1.9602000000000004,0.326592,0.277570167663065,0.36647936199264053,0.1492449890467767,0.17718449445310033,0.02952098684441737,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.2.,6.2.,7.2.,1.4671468742386905e-05,2.8514304,3.8158848,1.5240959999999997,1.82952,0.5715359999999999,0.26919416847474403,0.3602451372235545,0.1438848920863309,0.17271896768299647,0.0539568345323741,3.9494738284100414e-06,5.285325270372261e-06,2.1110026967463167e-06,2.5340409355784165e-06,7.916260112798689e-07
1.2.,2.5.,3.1.,4.4.,5.2.,6.2.,7.3.,2.269492821087975e-05,2.4127488,2.8619136,1.5240959999999997,1.5681600000000002,0.734832,0.2650862409938202,0.3144355178098489,0.16745086747270058,0.1722921340492923,0.0807352396743378,6.016113209046719e-06,7.136091503645322e-06,3.8002854161424785e-06,3.91015761354796e-06,1.8322804684972669e-06
1.2.,2.5.,3.1.,4.4.,5.3.,6.1.,7.1.,0.0,3.290112,4.3662528,1.886976,2.3005125000000004,0.275184,0.2714829502175061,0.3602804985178154,0.15570345674239322,0.18982634041401955,0.022706754108265677,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.3.,6.1.,7.2.,1.3794171533507024e-05,3.0551040000000005,4.1094144,1.7418239999999996,2.1471450000000005,0.481572,0.26485377266457777,0.3562542902900006,0.15100260341962346,0.18614078398243883,0.041748549643359445,3.6534383714316594e-06,4.914232789808074e-06,2.0829558135764202e-06,2.5676579036352377e-06,5.758866550556337e-07
1.2.,2.5.,3.1.,4.4.,5.3.,6.1.,7.3.,2.6418301731582635e-05,2.5850880000000003,3.0820608,1.7418239999999996,1.8404100000000003,0.619164,0.26195224609969936,0.3123115148017538,0.1765025829334872,0.1864925036379217,0.06274115252713805,6.920333476727648e-06,8.250739832280368e-06,4.662898492340552e-06,4.926815231784888e-06,1.6575146984491813e-06
1.2.,2.5.,3.1.,4.4.,5.3.,6.2.,7.1.,0.0,2.6320896,4.0543776,1.4152319999999998,2.1235500000000007,0.353808,0.24880190646856506,0.38324564498999014,0.13377676037142514,0.20073149807716328,0.033444190092856284,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.3.,6.2.,7.2.,9.839199275648365e-06,2.4440832,3.8158848,1.3063679999999998,1.9819800000000003,0.6191639999999999,0.24038239563785715,0.37530290691498774,0.12848493432000846,0.19493325779839252,0.060896505328754014,2.3651702930386225e-06,3.692680089866673e-06,1.264188872693155e-06,1.9179871689297196e-06,5.991728511201932e-07
1.2.,2.5.,3.1.,4.4.,5.3.,6.2.,7.3.,1.5220011379518564e-05,2.0680704000000003,2.8619136,1.3063679999999998,1.6988400000000003,0.796068,0.23685818541653783,0.3277778464963819,0.14961964252582097,0.19456985589708703,0.09117446966417217,3.6049842773718236e-06,4.988782553629022e-06,2.2772126618424946e-06,2.9613554208649517e-06,1.3876764658102706e-06
1.2.,2.5.,3.1.,4.4.,5.4.,6.1.,7.1.,0.0,2.193408,3.0227904,1.4152319999999996,2.4774750000000005,0.296352,0.23321084226785752,0.3213936920003912,0.1504724368309154,0.2634138434106015,0.03150918549023443,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.4.,6.1.,7.2.,2.4657930659473804e-06,2.0367360000000003,2.8449792,1.3063679999999995,2.31231,0.518616,0.22582702321669662,0.31544254328956667,0.14484606579622955,0.25638182074367993,0.057502546953827255,5.568427079512686e-07,7.778160359482198e-07,3.5716042467010085e-07,6.321845158247303e-07,1.417893815530609e-07
1.2.,2.5.,3.1.,4.4.,5.4.,6.1.,7.3.,5.903042551849477e-06,1.7233920000000005,2.1337344,1.3063679999999995,1.9819800000000003,0.666792,0.22060077213956766,0.27312616989098065,0.16722010401488607,0.2537010258636342,0.08535192809093148,1.3022157449107183e-06,1.612275402890128e-06,9.87107389524568e-07,1.4976079511208972e-06,5.038360634031651e-07
1.2.,2.5.,3.1.,4.4.,5.4.,6.2.,7.1.,0.0,1.7547264,2.8068768,1.061424,2.2869,0.381024,0.21164355665246226,0.33854701737962223,0.12802198136204201,0.27583083591180707,0.04595660869406636,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.1.,4.4.,5.4.,6.2.,7.2.,1.321067315331808e-06,1.6293888,2.6417664000000003,0.9797759999999998,2.13444,0.666792,0.20235416987077465,0.32808157688607215,0.1216786068121421,0.2650765945727479,0.0828090518582634,2.6732347993738093e-07,4.334178479867095e-07,1.6074563043463122e-07,3.501840251495182e-07,1.093963318235685e-07
1.2.,2.5.,3.1.,4.4.,5.4.,6.2.,7.3.,2.554407504254864e-06,1.3787136000000002,1.9813248,0.9797759999999998,1.82952,0.8573040000000001,0.1962124022206693,0.2819733544279153,0.13943737306874932,0.2603691688475103,0.12200770143515569,5.012064326603513e-07,7.202748525505833e-07,3.561798721403983e-07,6.650889587806821e-07,3.116573881228486e-07
1.2.,2.5.,3.2.,4.1.,5.1.,6.1.,7.1.,0.0,2.19912,2.9108352,3.891888,2.3005125000000004,0.381024,0.18822635713876526,0.24914325090367476,0.3331132001128064,0.19690471071482857,0.032612481129925104,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.1.,6.1.,7.2.,0.0,2.0420400000000005,2.7396096,3.592512,2.1471450000000005,0.6667919999999999,0.18251894919839198,0.24486820307429183,0.3211012101734606,0.19191330687772098,0.05959833067613472,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.1.,6.1.,7.3.,2.6538004551803103e-05,1.7278800000000003,2.0547072,3.592512,1.8404100000000003,0.857304,0.17153896986792133,0.2039854367596135,0.3566542860141594,0.18271062546856326,0.08511068188974256,4.5523019631665115e-06,5.413366449228167e-06,9.464893065663848e-06,4.848775410347524e-06,2.258667663397054e-06
1.2.,2.5.,3.2.,4.1.,5.1.,6.2.,7.1.,0.0,1.7592960000000002,2.7029184,2.9189160000000003,2.1235500000000007,0.489888,0.17602520985298373,0.27043873150140224,0.29205023000292835,0.2124704054254109,0.04901542321727469,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.1.,6.2.,7.2.,0.0,1.6336320000000004,2.5439232,2.694384,1.9819800000000003,0.857304,0.16822103316500855,0.2619570313243341,0.2774505275504326,0.2040916946487236,0.08827971331150128,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.1.,6.2.,7.3.,5.642597417523421e-06,1.3823040000000004,1.9079424,2.694384,1.6988400000000003,1.102248,0.15733534095515744,0.21716407391340928,0.30667771004360894,0.19336381188816618,0.1254590631996582,8.877799885587383e-07,1.2253694426426685e-06,1.7304588547040642e-06,1.091074145602651e-06,7.07914986015299e-07
1.2.,2.5.,3.2.,4.1.,5.2.,6.1.,7.1.,0.0,6.157536,4.730107199999999,4.953311999999999,1.8404100000000003,0.3048192,0.3423480969093145,0.26298558353488244,0.27539537513025825,0.10232353672522118,0.01694740770032359,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.2.,6.1.,7.2.,5.588858394499386e-05,5.717712000000001,4.4518656,4.572287999999999,1.7177160000000005,0.5334336,0.3364742473719438,0.2619820877933423,0.2690686700497978,0.10108364994577305,0.03139134483914308,1.880506921957551e-05,1.4641807905722962e-05,1.5037866953045979e-05,5.649422055460711e-06,1.754417811188698e-06
1.2.,2.5.,3.2.,4.1.,5.2.,6.1.,7.3.,0.0002675915458973,4.838064000000001,3.3388991999999997,4.572287999999999,1.4723280000000003,0.6858432,0.3245406127353043,0.2239756217010393,0.3067121784917021,0.09876476029819885,0.04600682677375533,8.684432426829705e-05,5.9933982854289956e-05,8.207358598812318e-05,2.6428614888371307e-05,1.231103789821848e-05
1.2.,2.5.,3.2.,4.1.,5.2.,6.2.,7.1.,0.0,4.926028799999999,4.392242399999999,3.714984,1.6988400000000003,0.3919104,0.3257092684493584,0.2904152852204709,0.245634926239382,0.11232738501498575,0.025913135075802937,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.2.,6.2.,7.2.,1.4980051218076993e-05,4.5741696,4.133875199999999,3.429215999999999,1.5855840000000003,0.6858432,0.31745913298976286,0.2869015693864701,0.23799640883333714,0.11004360702376235,0.047599281766667445,4.7555540718329635e-06,4.2978002039559925e-06,3.565198394041782e-06,1.6484588694378971e-06,7.130396788083566e-07
1.2.,2.5.,3.2.,4.1.,5.2.,6.2.,7.3.,5.793066681990711e-05,3.8704512,3.1004064,3.429215999999999,1.3590720000000005,0.8817984000000001,0.30618371539340733,0.24526699904690658,0.27127847413927303,0.10751348949888556,0.06975732192152738,1.7737426802136744e-05,1.420848080370482e-05,1.5715342900775013e-05,6.228328138805521e-06,4.041088174485005e-06
1.2.,2.5.,3.2.,4.1.,5.3.,6.1.,7.1.,0.0,5.277888000000001,4.730107199999999,4.245696,1.9937775000000009,0.3302208,0.3183729554109456,0.28532970170541555,0.25610903135807916,0.12026872019770916,0.019919591327850605,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.3.,6.1.,7.2.,4.274178250144824e-05,4.900896000000001,4.4518656,3.919103999999999,1.8608590000000005,0.5778863999999999,0.3119481476563834,0.2833668022204865,0.24945586139202344,0.11844599805825505,0.03678319067285161,1.3333219878858799e-05,1.2111602228638932e-05,1.0662188171329285e-05,5.062593087172898e-06,1.5721791354483229e-06
1.2.,2.5.,3.2.,4.1.,5.3.,6.1.,7.3.,0.0002046453648785,4.146912000000001,3.3388991999999997,3.919103999999999,1.5950220000000006,0.7429968,0.3017486658962345,0.24295388451985578,0.285172292903393,0.11606124281758179,0.054063913862934944,6.17514658339355e-05,4.9719386346214836e-05,5.835918793445334e-05,2.3751395384656212e-05,1.1063929379240115e-05
1.2.,2.5.,3.2.,4.1.,5.3.,6.2.,7.1.,0.0,4.2223104000000005,4.392242399999999,3.1842719999999995,1.8404100000000003,0.4245696,0.300225335898443,0.3123082684511738,0.22641611824464794,0.13086146163978224,0.030188815765953062,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.3.,6.2.,7.2.,1.4162957515272789e-05,3.920716800000001,4.133875199999999,2.9393279999999997,1.7177160000000005,0.7429967999999999,0.2914027352719727,0.30724548647659855,0.2184621493349116,0.12766725227908118,0.05522237663743598,4.127124559491232e-06,4.3515047717273855e-06,3.0940701397255324e-06,1.80814587012024e-06,7.821121742083984e-07
1.2.,2.5.,3.2.,4.1.,5.3.,6.2.,7.3.,5.477081226609399e-05,3.3175296000000007,3.1004064,2.9393279999999997,1.4723280000000003,0.9552816,0.28150744018162405,0.26308355144343676,0.24941531829412233,0.12493371163522705,0.08105997844558976,1.5418391157696413e-05,1.4409299806405756e-05,1.3660679574575452e-05,6.842720865679344e-06,4.439720861737022e-06
1.2.,2.5.,3.2.,4.1.,5.4.,6.1.,7.1.,0.0,3.5185920000000004,3.274689599999999,3.1842719999999995,2.147145,0.3556223999999999,0.28193120994243664,0.2623882510714267,0.2551434374163934,0.17204244986967887,0.02849465170006444,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.4.,6.1.,7.2.,1.68427868888777e-05,3.267264000000001,3.0820607999999994,2.9393279999999997,2.0040020000000003,0.6223391999999999,0.274214489742924,0.25867078069867255,0.2466915216239303,0.16819160798570273,0.05223159994877042,4.618536212582408e-06,4.356736833687361e-06,4.1549727260048226e-06,2.8328154098008515e-06,8.797257068022555e-07
1.2.,2.5.,3.2.,4.1.,5.4.,6.1.,7.3.,0.0001008029516647,2.764608000000001,2.311545599999999,2.9393279999999997,1.7177160000000002,0.8001503999999999,0.262462419356125,0.2194502260819636,0.27904973803201033,0.16307407673229823,0.0759635397976028,2.645698657215569e-05,2.2121230532547662e-05,2.8129037254887934e-05,1.643834827461144e-05,7.65734903049727e-06
1.2.,2.5.,3.2.,4.1.,5.4.,6.2.,7.1.,0.0,2.8148736000000003,3.0407831999999995,2.388204,1.9819800000000003,0.4572288,0.2634892128756702,0.28463571930674303,0.22355035485306585,0.1855253287875238,0.04279938417699722,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.1.,5.4.,6.2.,7.2.,4.191982514565116e-06,2.6138112000000007,2.8619136,2.204496,1.849848,0.8001503999999998,0.2530257247590642,0.27704287243004483,0.2134026352509538,0.17907151476514652,0.07745725279479063,1.060679413925163e-06,1.161358877011642e-06,8.945801155341156e-07,7.506646587521832e-07,3.246994493420123e-07
1.2.,2.5.,3.2.,4.1.,5.4.,6.2.,7.3.,2.0263977975681e-05,2.2116864000000005,2.1464351999999995,2.204496,1.5855840000000003,1.0287647999999998,0.2410040860561504,0.23389376254009164,0.240220559159942,0.1727786646358431,0.11210292760797293,4.88370149189096e-06,4.7396180527615785e-06,4.86782412012284e-06,3.501183054848298e-06,2.271651256057325e-06
1.2.,2.5.,3.2.,4.2.,5.1.,6.1.,7.1.,0.0,1.4137200000000003,2.4630144,3.335904,1.9465875000000008,0.5080319999999999,0.146237952335998,0.2547790102920498,0.3450724118987247,0.2013588051685267,0.05255182030470087,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.1.,6.1.,7.2.,0.0,1.3127400000000005,2.3181312,3.079296,1.8168150000000003,0.8890559999999998,0.13941532225304698,0.24618965543279123,0.3270267106605408,0.19294898357570386,0.09441932807791707,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.1.,6.1.,7.3.,7.228446954110175e-05,1.1107800000000003,1.7385984,3.079296,1.5572700000000006,1.143072,0.12872614310942787,0.20148280167830018,0.3568536502028203,0.1804690045553744,0.13246840045407723,9.304900970736944e-06,1.4564077440970933e-05,2.579497680871674e-05,1.3045106262895914e-05,9.575408057781215e-06
1.2.,2.5.,3.2.,4.2.,5.1.,6.2.,7.1.,0.0,1.130976,2.2870848,2.501928,1.7968500000000005,0.653184,0.135122212570317,0.27324714097552993,0.29891531478265504,0.21467683457206357,0.07803849709943442,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.1.,6.2.,7.2.,0.0,1.0501920000000002,2.1525504000000004,2.3094719999999995,1.6770600000000004,1.143072,0.1260379669284993,0.25833664332534234,0.27716946573416573,0.2012710369314459,0.1371848870805467,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.1.,6.2.,7.3.,2.257038967009368e-05,0.8886240000000002,1.6144128,2.3094719999999995,1.4374800000000003,1.469664,0.11511191280519768,0.20913023445821294,0.29916785894826764,0.1862104471848786,0.1903795466034431,2.5981207276831584e-06,4.720150883519919e-06,6.752335153230023e-06,4.202842353605109e-06,4.2969405520554705e-06
1.2.,2.5.,3.2.,4.2.,5.2.,6.1.,7.1.,0.0,3.958416,4.002398399999999,4.245696,1.5572700000000004,0.4064255999999999,0.2793478090579629,0.2824516736030513,0.29962133225162707,0.10989748490600633,0.02868170018135233,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.2.,6.1.,7.2.,0.0001443012188246,3.675672000000001,3.7669631999999993,3.919103999999999,1.4534520000000004,0.7112447999999999,0.27173987294214097,0.2784889678256711,0.28973663129001603,0.10745269485620607,0.05258183308596588,3.921239486879288e-05,4.0186297486449155e-05,4.180934903328305e-05,1.5505554833738362e-05,7.587622602336555e-06
1.2.,2.5.,3.2.,4.2.,5.2.,6.1.,7.3.,0.0005102078808442,3.1101840000000003,2.8252223999999995,3.919103999999999,1.2458160000000005,0.9144576,0.25886308068459657,0.23514550074308446,0.3261901337552135,0.10369025360755553,0.07611103120954983,0.0001320739838248892,0.00011997308762417739,0.00016642477689553364,5.2903584557308576e-05,3.883244794229119e-05
1.2.,2.5.,3.2.,4.2.,5.2.,6.2.,7.1.,0.0,3.1667328,3.7165128,3.1842719999999995,1.4374800000000003,0.5225472,0.26329004403292683,0.30900012112197656,0.2647482967596179,0.11951566374543873,0.04344587434003987,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.2.,6.2.,7.2.,5.6799360868541886e-05,2.9405376,3.4978944,2.9393279999999997,1.3416480000000002,0.9144576,0.2527567105468367,0.30066484522564885,0.2526527382265788,0.11532263188600016,0.07860307411493564,1.4356419614295363e-05,1.7077571044455922e-05,1.4350514052956697e-05,6.550251784802938e-06,4.464604372030973e-06
1.2.,2.5.,3.2.,4.2.,5.2.,6.2.,7.3.,0.0001622058670957,2.4881472,2.6234208,2.9393279999999997,1.149984,1.1757312,0.23978417925112197,0.2528205740232418,0.28326473290239496,0.11082462066228327,0.11330589316095799,3.889440071125899e-05,4.100898042907255e-05,4.594720161806483e-05,1.7976403690077686e-05,1.8378880647225935e-05
1.2.,2.5.,3.2.,4.2.,5.3.,6.1.,7.1.,0.0,3.3929280000000004,4.002398399999999,3.639168,1.6870425000000009,0.4402944,0.2577854040721522,0.3040913007295572,0.27649404684285844,0.12817688219419748,0.033452366161234724,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.3.,6.1.,7.2.,8.867965811405386e-05,3.1505760000000005,3.7669631999999993,3.359232,1.5745730000000004,0.7705152,0.24961266800357482,0.2984475647066706,0.2661439882621414,0.1247496862467031,0.06104609278090991,2.2135566059493848e-05,2.646622800315952e-05,2.3601557888197465e-05,1.1062759526193118e-05,5.413546637009902e-06
1.2.,2.5.,3.2.,4.2.,5.3.,6.1.,7.3.,0.0003135459340461,2.6658720000000007,2.8252223999999995,3.359232,1.3496340000000004,0.9906624,0.23822373853937787,0.25246337496068577,0.3001827565843788,0.12060401142284953,0.08852611849270803,7.469408461228314e-05,7.915886471447899e-05,9.412108279778213e-05,3.781489741128387e-05,2.7757004510271865e-05
1.2.,2.5.,3.2.,4.2.,5.3.,6.2.,7.1.,0.0,2.7143424,3.7165128,2.729376,1.5572700000000004,0.5660928000000001,0.24055654607920135,0.32937314121723976,0.24188888752998378,0.13801187813031915,0.0501695470432559,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.3.,6.2.,7.2.,4.315276117934676e-05,2.5204608000000004,3.4978944,2.519424,1.4534520000000004,0.9906624,0.22951058276507072,0.3185146867567539,0.2294161728174092,0.13234985267021715,0.09020870499054919,9.904015366193796e-06,1.3744788209728642e-05,9.899941316269404e-06,5.71126158439961e-06,3.892754702755316e-06
1.2.,2.5.,3.2.,4.2.,5.3.,6.2.,7.3.,0.0001232343275987,2.1326976,2.6234208,2.519424,1.2458160000000005,1.2737088,0.21773179871599044,0.26783081181923896,0.2572135492852974,0.12718810137412845,0.1300357388053448,2.683203181162057e-05,3.3005950004757864e-05,3.1697538795448705e-05,1.567394015139601e-05,1.6024866835476846e-05
1.2.,2.5.,3.2.,4.2.,5.4.,6.1.,7.1.,0.0,2.2619520000000004,2.7708911999999994,2.729376,1.8168150000000003,0.4741631999999999,0.22499826771530423,0.27562287795124757,0.2714933260934476,0.18072011597026835,0.047165412269732206,0.0,0.0,0.0,0.0,0.0
1.2.,2.5.,3.2.,4.2.,5.4.,6.1.,7.2.,3.563021977796808e-05,2.1003840000000005,2.6078976,2.5194239999999994,1.6956940000000005,0.8297855999999998,0.21535364672455934,0.2673893242589098,0.2583180723359995,0.1738605353254238,0.08507842135510765,7.673097762782945e-06,9.527140389627328e-06,9.203929689952718e-06,6.194689084360033e-06,3.0313628512450584e-06
1.2.,2.5.,3.2.,4.2.,5.4.,6.1.,7.3.,0.0001574728463401,1.7772480000000006,1.9559232,2.5194239999999994,1.4534520000000004,1.0668672,0.2025835337000439,0.2229502205105295,0.2871821022213552,0.16567493238050973,0.12160921118756154,3.190140567338148e-05,3.510860581594602e-05,4.522338305473036e-05,2.6089303169162467e-05,1.9150148626879648e-05
